measure,predictor,source,cntry,year,value
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DE,2005,10.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DE,2006,9.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DE,2007,8.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DE,2008,7.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DE,2009,7.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DE,2010,6.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DE,2011,5.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DE,2012,5.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DE,2013,5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2004,4.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2005,4.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2006,3.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2007,3.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2008,2.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2009,5.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2010,6.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2011,6.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2012,6.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,DK,2013,6.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2004,8.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2005,7.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2006,5.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2007,4.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2008,4.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2009,12.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2010,15.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2011,11.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2012,9.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,EE,2013,7.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2004,9.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2005,7.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2006,7.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2007,7.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2008,9.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2009,15.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2010,17.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2011,19.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2012,22.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,ES,2013,23.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2004,7.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2005,6.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2006,6.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2007,5.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2008,5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2009,6.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2010,6.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2011,6.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2012,6.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FI,2013,6.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2004,7.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2005,7.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2006,7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2007,6.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2008,5.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2009,7.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2010,7.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2011,7.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2012,7.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,FR,2013,8.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2004,3.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2005,3.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2006,3.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2007,3.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2008,4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2009,5.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2010,5.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2011,5.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2012,5.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GB,2013,5.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2004,8.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2005,8.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2006,7.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2007,7.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2008,6.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2009,8.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2010,11.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2011,16.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2012,22.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,GR,2013,25.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2004,5.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2005,6.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2006,6.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2007,6.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2008,6.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2009,8.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2010,10.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2011,10
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2012,9.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,HU,2013,8.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2004,3.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2005,3.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2006,3.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2007,4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2008,5.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2009,10.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2010,12.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2011,13.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2012,13.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IE,2013,12.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2004,6.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2005,6.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2006,5.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2007,5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2008,5.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2009,6.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2010,7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2011,7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2012,9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,IT,2013,10.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2004,9.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2005,7.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2006,5.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2007,3.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2008,5.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2009,12.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2010,16.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2011,14.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2012,12.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LT,2013,11
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2004,4.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2005,3.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2006,3.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2007,3.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2008,4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2009,4.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2010,3.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2011,4.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2012,4.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LU,2013,5.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2004,10.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2005,9.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2006,6.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2007,5.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2008,7.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2009,15.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2010,17.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2011,14.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2012,13.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,LV,2013,11
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2004,4.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2005,4.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2006,4.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2007,4.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2008,4.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2009,5.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2010,5.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2011,5.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2012,4.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,MT,2013,5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2004,4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2005,4.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2006,4.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2007,3.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2008,2.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2009,3.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2010,3.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2011,4.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2012,4.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,NL,2013,6.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2004,16.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2005,15.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2006,11.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2007,8.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2008,6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2009,6.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2010,8.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2011,8.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2012,8.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PL,2013,8.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2004,5.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2005,7.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2006,7.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2007,7.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2008,7.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2009,9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2010,10.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2011,11.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2012,14.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,PT,2013,15.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2004,6.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2005,5.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2006,6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2007,5.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2008,4.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2009,5.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2010,5.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2011,5.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2012,5.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,RO,2013,6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2004,5.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2005,5.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2006,5.1
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2007,4.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2008,4.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2009,6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2010,6.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2011,5.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2012,5.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SE,2013,5.9
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2004,5.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2005,5.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2006,5.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2007,4.3
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2008,3.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2009,5.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2010,6.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2011,7.6
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2012,8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SI,2013,9.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2004,16.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2005,14.4
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2006,11.7
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2007,10
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2008,8.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2009,10.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2010,12.5
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2011,11.8
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2012,12.2
es_2564_lfs,unemp,lfsa_urgan Y25-64 PC T TOTAL,SK,2013,12.6
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2004,5.829999924
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2005,5.6300001140000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2006,5.239999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2007,4.860000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2008,4.1300001140000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2009,5.300000191
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2010,4.820000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2011,4.559999943
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2012,4.8699998859999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,AT,2013,5.340000153
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2004,7.360000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2005,8.43999958
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2006,8.25
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2007,7.4600000380000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2008,6.980000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2009,7.909999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2010,8.289999962
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2011,7.139999866
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2012,7.5399999619999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BE,2013,8.430000305
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2004,12.03999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2005,10.07999992
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2006,8.949999809
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2007,6.8800001140000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2008,5.610000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2009,6.820000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2010,10.27999973
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2011,11.26000023
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2012,12.27000046
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,BG,2013,12.93999958
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2004,4.329999924
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2005,5.300000191
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2006,4.5399999619999996
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2007,3.920000076
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2008,3.6500000950000002
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2009,5.360000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2010,6.260000229
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2011,7.860000134
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2012,11.80000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CY,2013,15.86999989
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2004,8.210000038
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2005,7.929999828
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2006,7.150000095
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2007,5.320000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2008,4.389999866
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2009,6.659999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2010,7.28000021
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2011,6.7100000380000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2012,6.980000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,CZ,2013,6.949999809
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2004,10.72999954
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2005,11.17000008
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2006,10.25
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2007,8.659999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2008,7.519999981
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2009,7.739999771
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2010,6.96999979
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2011,5.820000172
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2012,5.3800001140000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DE,2013,5.230000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2004,5.199999809
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2005,4.829999924
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2006,3.9000000950000002
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2007,3.799999952
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2008,3.680000067
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2009,6.409999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2010,7.75
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2011,7.769999981
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2012,7.800000191
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,DK,2013,7.3800001140000004
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2004,10.25
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2005,8.029999733
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2006,5.909999847
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2007,4.590000153
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2008,5.449999809
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2009,13.55000019
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2010,16.70999908
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2011,12.32999992
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2012,10.02000046
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,EE,2013,8.630000114
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2004,11.09000015
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2005,9.149999619
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2006,8.449999809
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2007,8.229999542
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2008,11.25
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2009,17.86000061
wb_nat,unemp,World Bank SL.UEM.TOTL.NE.ZS,ES,2010,19.86000061
