outcome,predictor,copredictor,estimator,sample,reg_weight,construction,variants,fitted,median_rca,min_rca,max_rca,share_claim,share_sig,share_both
mneg,unemp,none,fe_twoway,y2004_2008,n_cell,count,240,192,-0.29563611284973124,-0.4047215940244443,-0.21679442457247405,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,n_cell,rate,244,196,-0.2962571188984536,-0.47538471649846287,-0.21679442457247405,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,n_cell,share,248,200,-0.34937377906189415,-0.4798090937712087,-0.2832539316340044,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,n_eff,count,240,192,-0.29386981113410265,-0.4040716861865405,-0.21614686095962307,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,n_eff,rate,244,196,-0.29470640150687943,-0.4785658919636995,-0.21614686095962307,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,n_eff,share,248,200,-0.3493399695214886,-0.48157806513946383,-0.2832539316340044,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,none,count,240,192,-0.2847503402142766,-0.36124732855062586,-0.22657752692150715,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,none,rate,244,196,-0.2861488717281921,-0.4541634004889167,-0.22657752692150715,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,none,share,248,200,-0.33401229616194494,-0.48743156926804876,-0.26437022993974535,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,pop,count,240,192,-0.3279839437894616,-0.4954655068585592,-0.21350138741730695,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,pop,rate,244,196,-0.3308151833895014,-0.6014562065659703,-0.21350138741730695,1,1,1
mneg,unemp,none,fe_twoway,y2004_2008,pop,share,248,200,-0.5313623281684225,-0.7116758881235863,-0.41053006902646433,1,1,1
mneg,unemp,none,fe_twoway,y2009_2013,n_cell,count,240,240,-0.2971149590702548,-0.4280959274689614,-0.13068248282314274,1,0.8791666666666667,0.8791666666666667
mneg,unemp,none,fe_twoway,y2009_2013,n_cell,rate,244,244,-0.29831719581997107,-0.43345844569322667,-0.13068248282314274,1,0.8811475409836066,0.8811475409836066
mneg,unemp,none,fe_twoway,y2009_2013,n_cell,share,248,248,-0.32406801898112025,-0.46865455555777824,-0.1828025520601127,1,0.9838709677419355,0.9838709677419355
mneg,unemp,none,fe_twoway,y2009_2013,n_eff,count,240,240,-0.30769017649237784,-0.4412591203609405,-0.13068248282314274,1,0.8958333333333334,0.8958333333333334
mneg,unemp,none,fe_twoway,y2009_2013,n_eff,rate,244,244,-0.30880231178394424,-0.44371025250710855,-0.13068248282314274,1,0.8975409836065574,0.8975409836065574
mneg,unemp,none,fe_twoway,y2009_2013,n_eff,share,248,248,-0.32496199092165157,-0.4774118799141938,-0.1828025520601127,1,0.9838709677419355,0.9838709677419355
mneg,unemp,none,fe_twoway,y2009_2013,none,count,240,240,-0.35221997326181365,-0.4698045289847619,-0.19982154852542283,1,1,1
mneg,unemp,none,fe_twoway,y2009_2013,none,rate,244,244,-0.35356567683577855,-0.4700295129047581,-0.19982154852542283,1,1,1
mneg,unemp,none,fe_twoway,y2009_2013,none,share,248,248,-0.36321629681105017,-0.5347317399234076,-0.22232875037434136,1,1,1
mneg,unemp,none,fe_twoway,y2009_2013,pop,count,240,240,-0.15993091534056553,-0.4854325256906362,0.03889157862404869,0.9416666666666667,0.3541666666666667,0.3541666666666667
mneg,unemp,none,fe_twoway,y2009_2013,pop,rate,244,244,-0.16153069713394383,-0.49423151372110236,0.03889157862404869,0.9426229508196722,0.35655737704918034,0.35655737704918034
mneg,unemp,none,fe_twoway,y2009_2013,pop,share,248,248,-0.2396879992212335,-0.5966485678033047,-0.095372002045036125,1,0.7540322580645161,0.7540322580645161
mneg,unemp,none,pooled_cl,all,n_cell,count,240,240,0.23575743514026382,0.10034483244129272,0.6086669343037593,0,0.95,0
mneg,unemp,none,pooled_cl,all,n_cell,rate,244,244,0.23527088795920587,0.10034483244129272,0.6086669343037593,0,0.9508196721311475,0
mneg,unemp,none,pooled_cl,all,n_cell,share,248,248,0.08624326223706086,0.00936248755969828,0.471824290243452,0,0.2903225806451613,0
mneg,unemp,none,pooled_cl,all,n_eff,count,240,240,0.23521148797941488,0.10227000392063897,0.6086669343037593,0,0.95,0
mneg,unemp,none,pooled_cl,all,n_eff,rate,244,244,0.23422353362792414,0.10227000392063897,0.6086669343037593,0,0.9508196721311475,0
mneg,unemp,none,pooled_cl,all,n_eff,share,248,248,0.0851957979050598,0.00619110095950413,0.471824290243452,0,0.28225806451612906,0
mneg,unemp,none,pooled_cl,all,none,count,240,240,0.20444294316678802,0.0881043329975586,0.5240359868212717,0,0.8833333333333333,0
mneg,unemp,none,pooled_cl,all,none,rate,244,244,0.20444294316678802,0.0881043329975586,0.5240359868212717,0,0.8852459016393442,0
mneg,unemp,none,pooled_cl,all,none,share,248,248,0.04133115644811919,-0.0521108526303605,0.3538128213747246,0.20967741935483872,0.10887096774193548,0
mneg,unemp,none,pooled_cl,all,pop,count,240,240,0.21226462218376813,0.06609195131641254,0.6544042488793522,0,0.9,0
mneg,unemp,none,pooled_cl,all,pop,rate,244,244,0.21226462218376813,0.06609195131641254,0.6544042488793522,0,0.9016393442622951,0
mneg,unemp,none,pooled_cl,all,pop,share,248,248,0.11005844976057497,0.0159311406123765,0.5138917238676504,0,0.40725806451612906,0
mneg,unemp,none,pooled_cl,no_GR_ES,n_cell,count,240,240,0.26253159745117893,0.09877952639823856,0.6485180789909196,0,0.95,0
mneg,unemp,none,pooled_cl,no_GR_ES,n_cell,rate,244,244,0.2619072274105525,0.09877952639823856,0.6485180789909196,0,0.9508196721311475,0
mneg,unemp,none,pooled_cl,no_GR_ES,n_cell,share,248,248,0.13165622139682293,0.03242583433530367,0.5440407125147396,0,0.5564516129032258,0
mneg,unemp,none,pooled_cl,no_GR_ES,n_eff,count,240,240,0.2676193051747301,0.09877952639823856,0.6492422460833663,0,0.9625,0
mneg,unemp,none,pooled_cl,no_GR_ES,n_eff,rate,244,244,0.2663418386417427,0.09877952639823856,0.6492422460833663,0,0.9631147540983607,0
mneg,unemp,none,pooled_cl,no_GR_ES,n_eff,share,248,248,0.13126332654285933,0.03242583433530367,0.5414839923824346,0,0.5524193548387096,0
mneg,unemp,none,pooled_cl,no_GR_ES,none,count,240,240,0.23455567202628363,0.08648966906578545,0.5524567835275911,0,0.925,0
mneg,unemp,none,pooled_cl,no_GR_ES,none,rate,244,244,0.23343249836251004,0.08648966906578545,0.5524567835275911,0,0.9262295081967213,0
mneg,unemp,none,pooled_cl,no_GR_ES,none,share,248,248,0.07223598908495019,-0.00812020997652794,0.40752078407328207,0.024193548387096774,0.22580645161290322,0
mneg,unemp,none,pooled_cl,no_GR_ES,pop,count,240,240,0.17371812237445872,0.00553927410014434,0.7298594136554479,0,0.5833333333333334,0
mneg,unemp,none,pooled_cl,no_GR_ES,pop,rate,244,244,0.17354254270211938,0.00553927410014434,0.7298594136554479,0,0.5819672131147541,0
mneg,unemp,none,pooled_cl,no_GR_ES,pop,share,248,248,0.1452249312072894,0.01338008236969148,0.6183725334576824,0,0.6008064516129032,0
mneg,unemp,none,pooled_cl,no_bailout,n_cell,count,240,240,0.2969015062738327,0.10646928299943438,0.6485171679353036,0,0.9041666666666667,0
mneg,unemp,none,pooled_cl,no_bailout,n_cell,rate,244,244,0.2952513178455545,0.10646928299943438,0.6485171679353036,0,0.9057377049180327,0
mneg,unemp,none,pooled_cl,no_bailout,n_cell,share,248,248,0.2688668822733832,0.10439545063588589,0.6210803770131362,0,0.9274193548387096,0
mneg,unemp,none,pooled_cl,no_bailout,n_eff,count,240,240,0.3064759379712055,0.10646928299943438,0.6569297491263835,0,0.9333333333333333,0
mneg,unemp,none,pooled_cl,no_bailout,n_eff,rate,244,244,0.3064759379712055,0.10646928299943438,0.6569297491263835,0,0.9344262295081968,0
mneg,unemp,none,pooled_cl,no_bailout,n_eff,share,248,248,0.27115160233872126,0.10439545063588589,0.6307011119634524,0,0.9516129032258065,0
mneg,unemp,none,pooled_cl,no_bailout,none,count,240,240,0.2624653160950896,0.10197019993501316,0.5517151705650609,0,0.925,0
mneg,unemp,none,pooled_cl,no_bailout,none,rate,244,244,0.2624653160950896,0.10197019993501316,0.5517151705650609,0,0.9262295081967213,0
mneg,unemp,none,pooled_cl,no_bailout,none,share,248,248,0.21013526959453127,0.0734134524760317,0.4931675457032364,0,0.8104838709677419,0
mneg,unemp,none,pooled_cl,no_bailout,pop,count,240,240,0.20057838414319812,0.0144315371946451,0.7544348234770272,0,0.6375,0
mneg,unemp,none,pooled_cl,no_bailout,pop,rate,244,244,0.20057838414319812,0.0144315371946451,0.7544348234770272,0,0.639344262295082,0
mneg,unemp,none,pooled_cl,no_bailout,pop,share,248,248,0.2581384385165125,0.05326244643715093,0.6923856900738413,0,0.8387096774193549,0
mneg,unemp,none,pooled_cl,y2004_2008,n_cell,count,240,192,0.07500454453959976,0.00695286070014488,0.16192111445673835,0,0,0
mneg,unemp,none,pooled_cl,y2004_2008,n_cell,rate,244,196,0.07471864809870013,0.00695286070014488,0.16192111445673835,0,0,0
mneg,unemp,none,pooled_cl,y2004_2008,n_cell,share,248,200,0.0963215324905922,0.0251315191428157,0.1783284843642778,0,0.07,0
mneg,unemp,none,pooled_cl,y2004_2008,n_eff,count,240,192,0.07914448597649859,0.00738109372899709,0.17220048978632,0,0.020833333333333332,0
mneg,unemp,none,pooled_cl,y2004_2008,n_eff,rate,244,196,0.07914448597649859,0.00738109372899709,0.17220048978632,0,0.02040816326530612,0
mneg,unemp,none,pooled_cl,y2004_2008,n_eff,share,248,200,0.09936622940260634,0.0251315191428157,0.18652285085463427,0,0.075,0
mneg,unemp,none,pooled_cl,y2004_2008,none,count,240,192,0.13635469182713628,0.04936929455652655,0.23030727900237344,0,0.25,0
mneg,unemp,none,pooled_cl,y2004_2008,none,rate,244,196,0.13619844695095812,0.04936929455652655,0.23030727900237344,0,0.24489795918367346,0
mneg,unemp,none,pooled_cl,y2004_2008,none,share,248,200,0.11820698545539943,0.04019002983688669,0.1960572833823646,0,0.13,0
mneg,unemp,none,pooled_cl,y2004_2008,pop,count,240,192,0.004266647890374245,-0.1369130931314427,0.11778589337298354,0.4791666666666667,0,0
mneg,unemp,none,pooled_cl,y2004_2008,pop,rate,244,196,0.006769862567070425,-0.1369130931314427,0.11778589337298354,0.46938775510204084,0,0
mneg,unemp,none,pooled_cl,y2004_2008,pop,share,248,200,0.10044562042136806,0.00721293914271601,0.2807935673758577,0,0.3,0
mneg,unemp,none,pooled_cl,y2009_2013,n_cell,count,240,240,0.3291806487566328,0.17148373920616108,0.6078241926230181,0,1,0
mneg,unemp,none,pooled_cl,y2009_2013,n_cell,rate,244,244,0.3291806487566328,0.17148373920616108,0.6078241926230181,0,1,0
mneg,unemp,none,pooled_cl,y2009_2013,n_cell,share,248,248,0.18268748250964192,0.06715671723710488,0.4689950658270583,0,0.5766129032258065,0
mneg,unemp,none,pooled_cl,y2009_2013,n_eff,count,240,240,0.32719625582360456,0.16768147585363877,0.6078241926230181,0,0.9958333333333333,0
mneg,unemp,none,pooled_cl,y2009_2013,n_eff,rate,244,244,0.32719625582360456,0.16768147585363877,0.6078241926230181,0,0.9959016393442623,0
mneg,unemp,none,pooled_cl,y2009_2013,n_eff,share,248,248,0.17978341196501618,0.06275797686420094,0.4689950658270583,0,0.5524193548387096,0
mneg,unemp,none,pooled_cl,y2009_2013,none,count,240,240,0.2566799782634769,0.13512751133144943,0.5162847066427003,0,0.8416666666666667,0
mneg,unemp,none,pooled_cl,y2009_2013,none,rate,244,244,0.2566799782634769,0.13512751133144943,0.5162847066427003,0,0.8442622950819673,0
mneg,unemp,none,pooled_cl,y2009_2013,none,share,248,248,0.10810236246806645,0.00880422548082177,0.34492097556916895,0,0.1935483870967742,0
mneg,unemp,none,pooled_cl,y2009_2013,pop,count,240,240,0.3129083976079492,0.17285501981792728,0.6590800526553059,0,1,0
mneg,unemp,none,pooled_cl,y2009_2013,pop,rate,244,244,0.3129083976079492,0.17285501981792728,0.6590800526553059,0,1,0
mneg,unemp,none,pooled_cl,y2009_2013,pop,share,248,248,0.18429699641043173,0.05939632060737887,0.5197844491237371,0,0.5685483870967742,0
mneg,unemp,none,re,all,none,count,240,240,-0.24599968319141252,-0.3832882975667013,-0.09797499504484072,1,0.9625,0.9625
mneg,unemp,none,re,all,none,rate,244,242,-0.24633724985946218,-0.4043258756661091,-0.09797499504484072,1,0.9628099173553719,0.9628099173553719
mneg,unemp,none,re,all,none,share,248,246,-0.3431023687516578,-0.5486137503357411,-0.20730910688312937,1,1,1
mneg,unemp,none,re,no_GR_ES,none,count,240,240,-0.18194327532854093,-0.32615346560679703,-0.01792977265834595,1,0.8375,0.8375
mneg,unemp,none,re,no_GR_ES,none,rate,244,242,-0.18200175001884605,-0.37247494517085306,-0.01792977265834595,1,0.8388429752066116,0.8388429752066116
mneg,unemp,none,re,no_GR_ES,none,share,248,246,-0.26911584710512904,-0.5009043037502249,-0.1358455844004971,1,0.9512195121951219,0.9512195121951219
mneg,unemp,none,re,no_bailout,none,count,240,240,-0.11994535729982198,-0.23072177912363973,0.10755538814790432,0.85,0.4083333333333333,0.4083333333333333
mneg,unemp,none,re,no_bailout,none,rate,244,242,-0.12028584198866193,-0.27043997225126337,0.10755538814790432,0.8524590163934426,0.4132231404958678,0.4132231404958678
mneg,unemp,none,re,no_bailout,none,share,248,246,-0.19596636569598716,-0.3614001896114466,-0.00885309059159879,1,0.7317073170731707,0.7317073170731707
mneg,unemp,none,re,y2004_2008,none,count,240,192,-0.38323314476856796,-0.4883981014189796,-0.2870110460118338,1,1,1
mneg,unemp,none,re,y2004_2008,none,rate,244,194,-0.3838821141405311,-0.5503968059464033,-0.2870110460118338,1,1,1
mneg,unemp,none,re,y2004_2008,none,share,248,198,-0.3032273561427684,-0.44902153428979535,-0.21106737884346585,1,1,1
mneg,unemp,none,re,y2009_2013,none,count,240,240,-0.3226579906098438,-0.4605231823984005,-0.16243216360097365,1,0.9916666666666667,0.9916666666666667
mneg,unemp,none,re,y2009_2013,none,rate,244,242,-0.32306623340546903,-0.4605231823984005,-0.16243216360097365,1,0.9917355371900827,0.9917355371900827
mneg,unemp,none,re,y2009_2013,none,share,248,246,-0.3593117020240032,-0.5055674691366461,-0.2032657421576343,1,1,1
mneg,unemp,other,fe_country,all,n_cell,count,240,240,-0.3149364940334166,-0.4258313571374237,-0.1894688656893297,1,1,1
mneg,unemp,other,fe_country,all,n_cell,rate,244,244,-0.3169063012023736,-0.46224727203805066,-0.1894688656893297,1,1,1
mneg,unemp,other,fe_country,all,n_cell,share,248,248,-0.367212050665164,-0.535921364522884,-0.254429105333955,1,1,1
mneg,unemp,other,fe_country,all,n_eff,count,240,240,-0.31750077489936546,-0.429065796227455,-0.19799676628487176,1,1,1
mneg,unemp,other,fe_country,all,n_eff,rate,244,244,-0.32113878020262754,-0.465738337567192,-0.19799676628487176,1,1,1
mneg,unemp,other,fe_country,all,n_eff,share,248,248,-0.3682345660045059,-0.54242995839779,-0.2594126312287925,1,1,1
mneg,unemp,other,fe_country,all,none,count,240,240,-0.3265528659861503,-0.48708440022761734,-0.24288537382252537,1,1,1
mneg,unemp,other,fe_country,all,none,rate,244,244,-0.3279869902008569,-0.48708440022761734,-0.24288537382252537,1,1,1
mneg,unemp,other,fe_country,all,none,share,248,248,-0.424865659831822,-0.5991891394171992,-0.2901592900971869,1,1,1
mneg,unemp,other,fe_country,all,pop,count,240,240,-0.42076880346826073,-0.5711783694009809,-0.06799659972930831,1,0.9375,0.9375
mneg,unemp,other,fe_country,all,pop,rate,244,244,-0.4215137348524395,-0.6228787999132505,-0.06799659972930831,1,0.9385245901639344,0.9385245901639344
mneg,unemp,other,fe_country,all,pop,share,248,248,-0.3456061553404055,-0.6762167906478335,-0.11697058943970956,1,0.9516129032258065,0.9516129032258065
mneg,unemp,other,fe_country,no_GR_ES,n_cell,count,240,240,-0.23589817822162928,-0.3906993448032138,-0.09019340339020351,1,0.9,0.9
mneg,unemp,other,fe_country,no_GR_ES,n_cell,rate,244,244,-0.23651454814307582,-0.43166013749577165,-0.09019340339020351,1,0.9016393442622951,0.9016393442622951
mneg,unemp,other,fe_country,no_GR_ES,n_cell,share,248,248,-0.29118267178255,-0.4833472993040729,-0.16659645523173838,1,0.967741935483871,0.967741935483871
mneg,unemp,other,fe_country,no_GR_ES,n_eff,count,240,240,-0.23791299760856913,-0.3906993448032138,-0.09931808747391986,1,0.9083333333333333,0.9083333333333333
mneg,unemp,other,fe_country,no_GR_ES,n_eff,rate,244,244,-0.23919976220325484,-0.43383010153076046,-0.09931808747391986,1,0.9098360655737705,0.9098360655737705
mneg,unemp,other,fe_country,no_GR_ES,n_eff,share,248,248,-0.29364486311472393,-0.4886154655072555,-0.16649112285638645,1,0.9717741935483871,0.9717741935483871
mneg,unemp,other,fe_country,no_GR_ES,none,count,240,240,-0.2544118405401505,-0.39194077473246786,-0.14848188350416253,1,0.9666666666666667,0.9666666666666667
mneg,unemp,other,fe_country,no_GR_ES,none,rate,244,244,-0.25544902880969633,-0.4436718315400592,-0.14848188350416253,1,0.9672131147540983,0.9672131147540983
mneg,unemp,other,fe_country,no_GR_ES,none,share,248,248,-0.33100272654243956,-0.5244749080196307,-0.20406865812498495,1,1,1
mneg,unemp,other,fe_country,no_GR_ES,pop,count,240,240,-0.30091679331079774,-0.49507739458452615,0.07104843581254561,0.9833333333333333,0.8166666666666667,0.8166666666666667
mneg,unemp,other,fe_country,no_GR_ES,pop,rate,244,244,-0.30137105968079836,-0.5428380101949503,0.07104843581254561,0.9836065573770492,0.819672131147541,0.819672131147541
mneg,unemp,other,fe_country,no_GR_ES,pop,share,248,248,-0.23077401294469846,-0.5199469202468356,-0.06414631761263766,1,0.5564516129032258,0.5564516129032258
mneg,unemp,other,fe_country,no_bailout,n_cell,count,240,240,-0.2154150544765383,-0.3563136274039394,0.05516110779420899,0.9166666666666666,0.8,0.8
mneg,unemp,other,fe_country,no_bailout,n_cell,rate,244,244,-0.2164230823765169,-0.39029610883939553,0.05516110779420899,0.9180327868852459,0.8032786885245902,0.8032786885245902
mneg,unemp,other,fe_country,no_bailout,n_cell,share,248,248,-0.21251840900737046,-0.4007838633406779,-0.04650601520015845,1,0.7661290322580645,0.7661290322580645
mneg,unemp,other,fe_country,no_bailout,n_eff,count,240,240,-0.21652768405435713,-0.3563136274039394,0.04253616198669126,0.9333333333333333,0.8,0.8
mneg,unemp,other,fe_country,no_bailout,n_eff,rate,244,244,-0.21696515874280925,-0.392072990185513,0.04253616198669126,0.9344262295081968,0.8032786885245902,0.8032786885245902
mneg,unemp,other,fe_country,no_bailout,n_eff,share,248,248,-0.21865677369201558,-0.40940768468732813,-0.04650601520015845,1,0.7903225806451613,0.7903225806451613
mneg,unemp,other,fe_country,no_bailout,none,count,240,240,-0.23063233310522963,-0.3490917880520729,0.01874774682478385,0.9833333333333333,0.8,0.8
mneg,unemp,other,fe_country,no_bailout,none,rate,244,244,-0.23101690947195488,-0.3641153019934405,0.01874774682478385,0.9836065573770492,0.8032786885245902,0.8032786885245902
mneg,unemp,other,fe_country,no_bailout,none,share,248,248,-0.2550666013492766,-0.4175197436898501,-0.09212443738185644,1,0.8467741935483871,0.8467741935483871
mneg,unemp,other,fe_country,no_bailout,pop,count,240,240,-0.3081387474392024,-0.5010832657581619,0.10703504718238818,0.9416666666666667,0.8,0.8
mneg,unemp,other,fe_country,no_bailout,pop,rate,244,244,-0.30873060632126925,-0.5559446993091335,0.10703504718238818,0.9426229508196722,0.8032786885245902,0.8032786885245902
mneg,unemp,other,fe_country,no_bailout,pop,share,248,248,-0.1850610416347092,-0.4838973360414319,-0.05216993138157828,1,0.5080645161290323,0.5080645161290323
mneg,unemp,other,fe_country,y2004_2008,n_cell,count,240,192,-0.4985618453007556,-0.6451946187357067,-0.3521071802472126,1,1,1
mneg,unemp,other,fe_country,y2004_2008,n_cell,rate,244,196,-0.5000120730747072,-0.7107966661942984,-0.3521071802472126,1,1,1
mneg,unemp,other,fe_country,y2004_2008,n_cell,share,248,200,-0.392033039594227,-0.5637352723540783,-0.2869934835921766,1,1,1
mneg,unemp,other,fe_country,y2004_2008,n_eff,count,240,192,-0.49772619568110044,-0.6451946187357067,-0.3521071802472126,1,1,1
mneg,unemp,other,fe_country,y2004_2008,n_eff,rate,244,196,-0.49911712005524145,-0.7070628857577015,-0.3521071802472126,1,1,1
mneg,unemp,other,fe_country,y2004_2008,n_eff,share,248,200,-0.39116028162810723,-0.5630833737577172,-0.2869934835921766,1,1,1
mneg,unemp,other,fe_country,y2004_2008,none,count,240,192,-0.4778684184114175,-0.589926730691081,-0.34379731494235083,1,1,1
mneg,unemp,other,fe_country,y2004_2008,none,rate,244,196,-0.47859752293282715,-0.6745920758953491,-0.34379731494235083,1,1,1
mneg,unemp,other,fe_country,y2004_2008,none,share,248,200,-0.36643810404700966,-0.5639223258102888,-0.24471488519059523,1,1,1
mneg,unemp,other,fe_country,y2004_2008,pop,count,240,192,-0.4246322174664465,-0.6735821340584093,-0.2445783771071862,1,1,1
mneg,unemp,other,fe_country,y2004_2008,pop,rate,244,196,-0.5074001672255484,-0.7658447079406302,-0.2445783771071862,1,1,1
mneg,unemp,other,fe_country,y2004_2008,pop,share,248,200,-0.4621479236720612,-0.6693311618235738,-0.3018301332574905,1,1,1
mneg,unemp,other,fe_country,y2009_2013,n_cell,count,240,240,-0.34178633792810365,-0.4961457598275757,-0.19529521092533308,1,1,1
mneg,unemp,other,fe_country,y2009_2013,n_cell,rate,244,244,-0.3421859066219257,-0.4961457598275757,-0.19529521092533308,1,1,1
mneg,unemp,other,fe_country,y2009_2013,n_cell,share,248,248,-0.36453402671593066,-0.5419895797707026,-0.24317966089220536,1,1,1
mneg,unemp,other,fe_country,y2009_2013,n_eff,count,240,240,-0.35539668509315403,-0.5087892750326878,-0.19529521092533308,1,1,1
mneg,unemp,other,fe_country,y2009_2013,n_eff,rate,244,244,-0.3570055167280713,-0.5087892750326878,-0.19529521092533308,1,1,1
mneg,unemp,other,fe_country,y2009_2013,n_eff,share,248,248,-0.37165154511509557,-0.5534203428478388,-0.24317966089220536,1,1,1
mneg,unemp,other,fe_country,y2009_2013,none,count,240,240,-0.41793144533955806,-0.5594905983459026,-0.28124009131393246,1,1,1
mneg,unemp,other,fe_country,y2009_2013,none,rate,244,244,-0.4180730924878473,-0.5594905983459026,-0.28124009131393246,1,1,1
mneg,unemp,other,fe_country,y2009_2013,none,share,248,248,-0.4596610063108537,-0.6277208509980815,-0.28732285542339087,1,1,1
mneg,unemp,other,fe_country,y2009_2013,pop,count,240,240,-0.2565036062815209,-0.6258712522800466,-0.06431059350805103,1,0.7041666666666667,0.7041666666666667
mneg,unemp,other,fe_country,y2009_2013,pop,rate,244,244,-0.2565036062815209,-0.6258712522800466,-0.06431059350805103,1,0.7008196721311475,0.7008196721311475
mneg,unemp,other,fe_country,y2009_2013,pop,share,248,248,-0.34723732387657236,-0.6911281056927285,-0.13079933094841373,1,0.8185483870967742,0.8185483870967742
mneg,unemp,other,fe_twoway,all,n_cell,count,240,240,-0.18559290700722836,-0.43362940059648913,-0.07690011591193117,1,0.6333333333333333,0.6333333333333333
mneg,unemp,other,fe_twoway,all,n_cell,rate,244,244,-0.18670584215711922,-0.43362940059648913,-0.07690011591193117,1,0.639344262295082,0.639344262295082
mneg,unemp,other,fe_twoway,all,n_cell,share,248,248,-0.19899564098493167,-0.3746142013200882,-0.10040728395628697,1,0.8629032258064516,0.8629032258064516
mneg,unemp,other,fe_twoway,all,n_eff,count,240,240,-0.1843402101037051,-0.4440012709777626,-0.0756847829149223,1,0.6375,0.6375
mneg,unemp,other,fe_twoway,all,n_eff,rate,244,244,-0.18589609853871839,-0.4440012709777626,-0.0756847829149223,1,0.6434426229508197,0.6434426229508197
mneg,unemp,other,fe_twoway,all,n_eff,share,248,248,-0.199611481474468,-0.3774709803920699,-0.10085451250199852,1,0.8669354838709677,0.8669354838709677
mneg,unemp,other,fe_twoway,all,none,count,240,240,-0.19642212959146593,-0.4311029868544035,-0.10670200803850512,1,0.9,0.9
mneg,unemp,other,fe_twoway,all,none,rate,244,244,-0.19823164809084393,-0.4311029868544035,-0.10670200803850512,1,0.9016393442622951,0.9016393442622951
mneg,unemp,other,fe_twoway,all,none,share,248,248,-0.24382527292050132,-0.43096582058914634,-0.14323569779924775,1,0.9879032258064516,0.9879032258064516
mneg,unemp,other,fe_twoway,all,pop,count,240,240,-0.31558376302191277,-0.4357609852777938,0.05327450037784444,0.9833333333333333,0.8458333333333333,0.8458333333333333
mneg,unemp,other,fe_twoway,all,pop,rate,244,244,-0.3159878708874956,-0.51038201265459,0.05327450037784444,0.9836065573770492,0.8483606557377049,0.8483606557377049
mneg,unemp,other,fe_twoway,all,pop,share,248,248,-0.34800821361425693,-0.5975324569940271,-0.08847576281955394,1,0.9435483870967742,0.9435483870967742
mneg,unemp,other,fe_twoway,no_GR_ES,n_cell,count,240,240,-0.10291780394559139,-0.21583191227717644,-0.00495025643527779,1,0.30416666666666664,0.30416666666666664
mneg,unemp,other,fe_twoway,no_GR_ES,n_cell,rate,244,244,-0.10536255357238568,-0.2509493001103395,-0.00495025643527779,1,0.3155737704918033,0.3155737704918033
mneg,unemp,other,fe_twoway,no_GR_ES,n_cell,share,248,248,-0.11406932144611566,-0.2601424001700332,-0.0200244580199136,1,0.3709677419354839,0.3709677419354839
mneg,unemp,other,fe_twoway,no_GR_ES,n_eff,count,240,240,-0.1002525207681473,-0.22391727961191651,-0.00495025643527779,1,0.2875,0.2875
mneg,unemp,other,fe_twoway,no_GR_ES,n_eff,rate,244,244,-0.10222569916350727,-0.25311708390120635,-0.00495025643527779,1,0.29918032786885246,0.29918032786885246
mneg,unemp,other,fe_twoway,no_GR_ES,n_eff,share,248,248,-0.1145511757300315,-0.25751950783010086,-0.01840976682389051,1,0.3588709677419355,0.3588709677419355
mneg,unemp,other,fe_twoway,no_GR_ES,none,count,240,240,-0.13452741798933793,-0.29807778842660226,-0.0638736248536455,1,0.4708333333333333,0.4708333333333333
mneg,unemp,other,fe_twoway,no_GR_ES,none,rate,244,244,-0.13579641303578865,-0.29807778842660226,-0.0638736248536455,1,0.47950819672131145,0.47950819672131145
mneg,unemp,other,fe_twoway,no_GR_ES,none,share,248,248,-0.16768809099334342,-0.3297904341851728,-0.06721907408266212,1,0.6370967741935484,0.6370967741935484
mneg,unemp,other,fe_twoway,no_GR_ES,pop,count,240,240,-0.1469644292389175,-0.33794296410527896,0.27394736545689535,0.8083333333333333,0.6333333333333333,0.6208333333333333
mneg,unemp,other,fe_twoway,no_GR_ES,pop,rate,244,244,-0.14816079928457448,-0.40076342574848484,0.27394736545689535,0.8114754098360656,0.639344262295082,0.6270491803278688
mneg,unemp,other,fe_twoway,no_GR_ES,pop,share,248,248,-0.2421618266444988,-0.4074404412323086,0.05619434258352475,0.9838709677419355,0.8346774193548387,0.8346774193548387
mneg,unemp,other,fe_twoway,no_bailout,n_cell,count,240,240,0.006397158684863348,-0.0847359576207481,0.10307832143764942,0.5,0,0
mneg,unemp,other,fe_twoway,no_bailout,n_cell,rate,244,244,-0.003654123794630908,-0.12862901282380063,0.10307832143764942,0.5081967213114754,0,0
mneg,unemp,other,fe_twoway,no_bailout,n_cell,share,248,248,-0.00195186745853162,-0.1371483342281359,0.11548346969053656,0.5080645161290323,0,0
mneg,unemp,other,fe_twoway,no_bailout,n_eff,count,240,240,0.005901169128782109,-0.0847359576207481,0.10307832143764942,0.5,0,0
