cntry,year,edu3,mcosmo,mutil,mcomm,mlib,mpos,mneg,n,growth,unemp,bailout
GB,2011,low,0.19077708006279434,0.04839759655549129,0.2603343982667291,0.32605483488942133,0.23917467661828565,0.5863892331561504,665,1.457563391,8.039999962,0
GB,2011,mid,0.2899878781855526,0.048984211309792705,0.235680678064399,0.2579053719751394,0.3389720894953453,0.4935860500395384,1290,1.457563391,8.039999962,0
GB,2012,high,0.4472312095569935,0.0656676898401637,0.1831093412974946,0.2273367070405398,0.5128988993971573,0.4104460483380344,574,1.469887521,7.8800001140000004,0
GB,2012,low,0.19388095238095238,0.04131972789115646,0.290656462585034,0.28985714285714287,0.23520068027210883,0.5805136054421769,700,1.469887521,7.8800001140000004,0
GB,2012,mid,0.2935001972817099,0.05213833785262357,0.2325637481099666,0.24532712852040583,0.34563853513433346,0.47789087663037244,1309,1.469887521,7.8800001140000004,0
GB,2013,high,0.5065860615079365,0.07574156746031746,0.15038318452380953,0.1985391865079365,0.582327628968254,0.348922371031746,320,1.890018342,7.519999981,0
GB,2013,low,0.18753200822166338,0.03893577686681135,0.2757779576745094,0.29712729798936693,0.22646778508847473,0.5729052556638764,319,1.890018342,7.519999981,0
GB,2013,mid,0.3203154935926758,0.06053208744632941,0.24064651105233034,0.24068048677543316,0.38084758103900523,0.4813269978277635,653,1.890018342,7.519999981,0
GR,2004,high,0.6026643952688969,0.15078577638867027,0.18841825823337077,0.038838965607454354,0.7534501716575671,0.2272572238408251,622,5.060992902,10.31000042,0
GR,2004,low,0.5113018277244219,0.1392983740264075,0.23077730033796978,0.054466291495580195,0.6506002017508293,0.28524359183354997,717,5.060992902,10.31000042,0
GR,2004,mid,0.5552144427144428,0.13744223744223744,0.2058512641845975,0.05494550911217578,0.6926566801566801,0.2607967732967733,666,5.060992902,10.31000042,0
GR,2005,high,0.6130843713593276,0.11142877360040232,0.20952336727292944,0.06421217428222682,0.7245131449597298,0.2737355415551563,571,0.59914188,9.989999771,0
GR,2005,low,0.5051869986345793,0.09012043437446664,0.2969384707287933,0.07549603174603174,0.5953074330090459,0.37243450247482507,744,0.59914188,9.989999771,0
GR,2005,mid,0.5547642774100173,0.12099674947208579,0.25105404892400407,0.06720585095024557,0.6757610268821032,0.31825989987424963,669,0.59914188,9.989999771,0
GR,2006,high,0.594954051796157,0.1037719298245614,0.21453634085213033,0.07270258980785296,0.6987259816207184,0.2872389306599833,285,5.652433708,9.010000229,0
GR,2006,low,0.515214432298865,0.07310172969803577,0.3184654688612472,0.07474871214976755,0.5883161619969007,0.3932141810110148,379,5.652433708,9.010000229,0
GR,2006,mid,0.5838789682539682,0.07288005479969765,0.26358064058956915,0.0707317649281935,0.656759023053666,0.33431240551776265,336,5.652433708,9.010000229,0
GR,2007,high,0.5994742063492063,0.1309608843537415,0.21045068027210884,0.055542800453514736,0.7304350907029479,0.26599348072562357,280,3.273746933,8.399999619,0
GR,2007,low,0.5628607964925101,0.07732614785044452,0.2547740835464621,0.08202106929728413,0.6401869443429545,0.33679515284374617,391,3.273746933,8.399999619,0
GR,2007,mid,0.613655462184874,0.0727922748046587,0.24849624060150374,0.06196004717676544,0.6864477369895327,0.3104562877782692,323,3.273746933,8.399999619,0
GR,2008,high,0.578019808474354,0.11835510953692771,0.21678151646333466,0.06866174734356552,0.6963749180112816,0.28544326380690016,550,-0.335172558,7.760000229,0
GR,2008,low,0.5018831168831169,0.08882928033934745,0.301740898922107,0.0820433481507307,0.5907123972224644,0.38378424707283765,745,-0.335172558,7.760000229,0
GR,2008,mid,0.5638154448771379,0.11410068092277562,0.2404272278016898,0.06587472387328916,0.6779161257999134,0.3063019516749789,697,-0.335172558,7.760000229,0
GR,2009,high,0.6102830783336198,0.12567331385020916,0.19568935877600138,0.05752392413042232,0.735956392183829,0.2532132829064237,277,-4.300733458,9.619999886,0
GR,2009,low,0.5244594231286247,0.11708818220225065,0.2343315007763677,0.0784935174669015,0.6415476053308753,0.3128250182432692,263,-4.300733458,9.619999886,0
GR,2009,mid,0.5426549455009276,0.11853411345598845,0.227738562280973,0.08205452161925376,0.661189058956916,0.30979308390022675,448,-4.300733458,9.619999886,0
GR,2010,high,0.5321571058106067,0.10237596534724003,0.24557151406343505,0.09117010059559431,0.6345330711578467,0.33674161465902935,557,-5.478627432,12.71000004,1
GR,2010,low,0.40331939081939083,0.06987947769197769,0.36038985413985414,0.10391127734877735,0.4731988685113685,0.4643011314886315,592,-5.478627432,12.71000004,1
GR,2010,mid,0.46711715528441505,0.08007211583724039,0.29187472933024533,0.10755521662994973,0.5471892711216555,0.39942994596019504,843,-5.478627432,12.71000004,1
GR,2011,high,0.5030992660221983,0.11098728965270319,0.27397735409953455,0.08186090225563909,0.6140865556749016,0.35583825635517363,532,-10.14931483,17.86000061,1
GR,2011,low,0.3453473659995399,0.0860305958132045,0.4051644812514378,0.11031746031746031,0.4313779618127444,0.515481941568898,621,-10.14931483,17.86000061,1
GR,2011,mid,0.4490745568300313,0.08713600200826478,0.34751091028463293,0.09803035569458927,0.536210558838296,0.44554126597922217,822,-10.14931483,17.86000061,1
GR,2012,high,0.4687268358765943,0.0765125373821026,0.33534749380160006,0.07271426015387368,0.545239373258697,0.4080617539554738,621,-7.086696786,24.44000053,1
GR,2012,low,0.37442726945344745,0.06162082052134408,0.39196861408903294,0.09344926452256296,0.43604808997479155,0.4854178786115959,573,-7.086696786,24.44000053,1
GR,2012,mid,0.39955096073517127,0.06461192664200183,0.3818748259537733,0.09255877789712376,0.4641628873771731,0.47443360385089706,798,-7.086696786,24.44000053,1
GR,2013,high,0.44121537960247637,0.08190499464693013,0.3574862682120747,0.0871352930223898,0.5231203742494065,0.44462156123446445,310,-2.515997222,27.46999931,1
GR,2013,low,0.3611125436937711,0.07354592860008022,0.3905521173571715,0.09175691937424789,0.43465847229385135,0.4823090367314194,277,-2.515997222,27.46999931,1
GR,2013,mid,0.37908740005514197,0.06726830517153097,0.3868269723108433,0.10726397258655324,0.44635570522667295,0.4940909448973965,403,-2.515997222,27.46999931,1
HU,2004,high,0.5674706246134817,0.16615388579674295,0.18865182436611008,0.05174963924963925,0.7336245104102247,0.24040146361574932,154,5.000448324,5.829999924,0
HU,2004,low,0.45698416025391503,0.15350730105498497,0.23224491221766425,0.06462057470231856,0.6104914613089,0.2968654869199828,367,5.000448324,5.829999924,0
HU,2004,mid,0.549933998239953,0.14056908184218245,0.19940190997685864,0.08134757667611876,0.6905030800821356,0.2807494866529774,487,5.000448324,5.829999924,0
HU,2005,high,0.6397223549397463,0.13105855497159843,0.15971757710888146,0.04943462334766682,0.7707809099113447,0.20915220045654828,299,4.295278477,7.190000057,0
HU,2005,low,0.4507318969854993,0.12451054389094734,0.22564498421847123,0.09392525502035588,0.5752424408764466,0.31957023923882716,694,4.295278477,7.190000057,0
HU,2005,mid,0.5306968852355757,0.12821554547745023,0.2091820987654321,0.08230229591836735,0.658912430713026,0.29148439468379944,1008,4.295278477,7.190000057,0
HU,2006,high,0.5791532768526634,0.138173142467621,0.15388304606096018,0.07971078001752849,0.7173264193202844,0.23359382607848866,163,3.947769723,7.489999771,0
HU,2006,low,0.4533898305084746,0.11643126177024482,0.20089453860640302,0.09934086629001883,0.5698210922787194,0.30023540489642186,354,3.947769723,7.489999771,0
HU,2006,mid,0.5918848415860368,0.1299445076835515,0.1550464807436919,0.0673472775564409,0.7218293492695883,0.2223937583001328,502,3.947769723,7.489999771,0
HU,2007,high,0.591253750246556,0.1179601773126953,0.2047800720462591,0.05722902197722342,0.7092139275592513,0.2620090940234825,139,0.276980757,7.409999847,0
HU,2007,low,0.47164694280078895,0.08126232741617356,0.2680473372781065,0.1287475345167653,0.5529092702169626,0.3967948717948718,338,0.276980757,7.409999847,0
HU,2007,mid,0.5771209372637944,0.08587679516250944,0.20979667422524564,0.10625321239606954,0.6629977324263039,0.31604988662131517,525,0.276980757,7.409999847,0
HU,2008,high,0.6168293936279547,0.08260106200753682,0.16303956834532374,0.09796163069544364,0.6994304556354916,0.2610011990407674,278,1.006464779,7.820000172,1
HU,2008,low,0.45146753246753246,0.07516450216450217,0.24115584415584415,0.11403030303030302,0.5266320346320347,0.35518614718614716,550,1.006464779,7.820000172,1
HU,2008,mid,0.557518922377413,0.0856373710147295,0.2024929211249966,0.10031991069726919,0.6431562933921424,0.30281283182226576,1166,1.006464779,7.820000172,1
HU,2009,high,0.5581222559945964,0.12213779128672746,0.19326241134751773,0.0768321513002364,0.6802600472813238,0.2700945626477541,141,-6.595474129,10.02999973,1
HU,2009,low,0.4151833607006021,0.049912424740010945,0.29312260536398466,0.1314367816091954,0.46509578544061303,0.4245593869731801,290,-6.595474129,10.02999973,1
HU,2009,mid,0.5143467643467643,0.09287342287342287,0.22147334147334147,0.10122100122100122,0.6072201872201872,0.3226943426943427,585,-6.595474129,10.02999973,1
HU,2010,high,0.6352185448959643,0.07610668900991481,0.15709398128752966,0.09345761765116603,0.7113252339058791,0.2505515989386957,341,1.083118668,11.17000008,1
HU,2010,low,0.4524277264771561,0.06462671253545778,0.27798901563160117,0.08708582292232482,0.5170544390126139,0.36507483855392603,526,1.083118668,11.17000008,1
HU,2010,mid,0.5471856546941871,0.09186304783574407,0.21348732325694783,0.0954161926431551,0.6390487025299312,0.30890351590010295,1172,1.083118668,11.17000008,1
HU,2011,high,0.602862480274761,0.11847442680776014,0.15085282651072124,0.08395061728395062,0.7213369070825211,0.23480344379467186,342,1.860155072,11.02999973,0
HU,2011,low,0.378019373365908,0.0689126055462689,0.28276070464189274,0.13565385109939565,0.44693197891217695,0.4184145557412884,505,1.860155072,11.02999973,0
HU,2011,mid,0.4929622966487373,0.10409600286718931,0.2169298686247839,0.11821522168979796,0.5970582995159266,0.33514509031458184,1180,1.860155072,11.02999973,0
HU,2012,high,0.5528222308960014,0.10842223956978055,0.16218991239483044,0.11372408708474283,0.6612444704657819,0.27591399947957324,366,-1.257749507,11,0
HU,2012,low,0.38618598382749325,0.0821035489667565,0.2892014824797844,0.11750898472596585,0.4682895327942498,0.4067104672057502,424,-1.257749507,11,0
HU,2012,mid,0.4943581780538302,0.08199539044493925,0.215264919202573,0.14357429326666407,0.5763535684987695,0.35883921246923706,1219,-1.257749507,11,0
HU,2013,high,0.5768262737875998,0.13403928790669123,0.1481890730509515,0.09674647022713322,0.7108655616942909,0.2449355432780847,181,1.806363928,10.18000031,0
HU,2013,low,0.5104973297730308,0.06845794392523365,0.22590676457498887,0.08766132621272808,0.5789552736982644,0.31356809078771697,214,1.806363928,10.18000031,0
HU,2013,mid,0.514651718292495,0.10610070889197103,0.18400369856680537,0.12566458622283866,0.620752427184466,0.30966828478964403,618,1.806363928,10.18000031,0
IE,2004,high,0.5700247291568535,0.23796486328869748,0.10309871475674584,0.05782360989614876,0.807989592445551,0.1609223246528946,386,6.785872817,4.489999771,0
IE,2004,low,0.3743674898709224,0.1681996493209308,0.1822939265158945,0.11724419745014711,0.5425671391918532,0.29953812396604157,437,6.785872817,4.489999771,0
IE,2004,mid,0.48526113532501947,0.19257766887664673,0.13512285792950188,0.07119506700000737,0.6778388042016662,0.20631792492950926,1174,6.785872817,4.489999771,0
IE,2005,high,0.5681860670194003,0.22220723104056436,0.09488007054673721,0.09250440917107583,0.7903932980599647,0.18738447971781305,450,5.73621145,4.340000153,0
IE,2005,low,0.37935051248059376,0.18732436638940703,0.1891838438586406,0.08966973255591142,0.5666748788700008,0.278853576414552,369,5.73621145,4.340000153,0
IE,2005,mid,0.5048146250547623,0.19034732896225176,0.16279454060328846,0.07514813659753625,0.6951619540170141,0.2379426772008247,1166,5.73621145,4.340000153,0
IE,2006,high,0.5934822306503722,0.22049445146790278,0.10237744065177694,0.043822868380390505,0.813976682118275,0.14620030903216744,226,4.980502016,4.409999847,0
IE,2006,low,0.42760009476427385,0.1845889599620943,0.22665837479270315,0.076575456053068,0.6121890547263682,0.30323383084577116,201,4.980502016,4.409999847,0
IE,2006,mid,0.5542568542568542,0.18931207681207682,0.164514652014652,0.042965367965367963,0.7435689310689311,0.20748001998001997,572,4.980502016,4.409999847,0
IE,2007,high,0.5722382232462877,0.20905177931387608,0.12096454173067075,0.061455133128520224,0.7812900025601639,0.18241967485919097,248,5.30546835,4.980000019,0
IE,2007,low,0.40935344469375884,0.14130931604753594,0.28371977063076537,0.08184783512008643,0.5506627607412947,0.36556760575085184,191,5.30546835,4.980000019,0
IE,2007,mid,0.5261096681096681,0.1736002886002886,0.1713867243867244,0.05981240981240981,0.6997099567099567,0.2311991341991342,550,5.30546835,4.980000019,0
IE,2008,high,0.5967293769756297,0.20713011114510044,0.0950927908636688,0.07535178953808504,0.80385948812073,0.17044458040175384,467,-4.486599314,6.769999981,0
IE,2008,low,0.3815136367622555,0.14337674296237832,0.2138121546961326,0.0845018854687363,0.5248903797246338,0.2983140401648689,362,-4.486599314,6.769999981,0
IE,2008,mid,0.5162890267728978,0.14164801584156422,0.18180047454241002,0.07656588301749592,0.657937042614462,0.25836635755990595,1147,-4.486599314,6.769999981,0
IE,2009,high,0.5983540372670807,0.1860351966873706,0.14748447204968945,0.05943064182194617,0.7843892339544514,0.2069151138716356,230,-5.100471121,12.60999966,0
IE,2009,low,0.4211196911196911,0.11558558558558558,0.24604247104247104,0.0767117117117117,0.5367052767052767,0.3227541827541828,185,-5.100471121,12.60999966,0
IE,2009,mid,0.5137092228233625,0.15615159967800513,0.16931761216258662,0.07734626720998102,0.6698608225013677,0.24666387937256762,587,-5.100471121,12.60999966,0
IE,2010,high,0.5807276165674603,0.17238963293650794,0.12270972842261904,0.0890167720734127,0.7531172495039683,0.21172650049603176,512,1.755080743,14.52999973,1
IE,2010,low,0.34443132624950806,0.10638856093401548,0.25842844024662204,0.11995277449822904,0.45081988718352356,0.3783812147448511,363,1.755080743,14.52999973,1
IE,2010,mid,0.4861338274128972,0.1525037623874833,0.1890599710367152,0.09537936223982736,0.6386375898003805,0.2844393332765426,1118,1.755080743,14.52999973,1
IE,2011,high,0.5983582766439909,0.11392743764172336,0.14143990929705216,0.10627437641723356,0.7122857142857143,0.24771428571428572,525,1.068526654,15.350000380000001,1
IE,2011,low,0.34596329097676803,0.09343152355281735,0.28327878321139777,0.11829675266332948,0.4393948145295854,0.4015755358747272,371,1.068526654,15.350000380000001,1
IE,2011,mid,0.4408198664081017,0.12759965524671407,0.20481900452488688,0.1317388493859082,0.5684195216548158,0.33655785391079507,1105,1.068526654,15.350000380000001,1
IE,2012,high,0.5346493170911776,0.14410114433370247,0.1453156146179402,0.12942229605020303,0.67875046142488,0.27473791066814324,645,-0.052354785,15.44999981,1
IE,2012,low,0.28731153903567697,0.09017763845350052,0.2648231079265562,0.1539259590983729,0.3774891774891775,0.4187490670249291,319,-0.052354785,15.44999981,1
IE,2012,mid,0.41734119094954086,0.13031730253400234,0.2275631922749219,0.1373031651361671,0.5476584934835432,0.364866357411089,1006,-0.052354785,15.44999981,1
IE,2013,high,0.4981453634085213,0.1075438596491228,0.14803258145363407,0.17785714285714285,0.605689223057644,0.32588972431077695,380,1.267014661,13.72999954,1
IE,2013,low,0.34049217002237137,0.08892617449664429,0.23970917225950783,0.17651006711409395,0.42941834451901567,0.4162192393736018,149,1.267014661,13.72999954,1
IE,2013,mid,0.3913193197506923,0.10945438004261533,0.2446375701277662,0.15654951439265163,0.5007736997933077,0.40118708452041785,459,1.267014661,13.72999954,1
IT,2004,high,0.6724612650657666,0.11312641895439322,0.11650625633744605,0.06414400176458054,0.7855876840201599,0.1806502581020266,622,1.423594158,7.8699998859999996,0
IT,2004,low,0.48274276743664496,0.09857591388203633,0.18336884204231144,0.10501420348359124,0.5813186813186814,0.28838304552590266,637,1.423594158,7.8699998859999996,0
IT,2004,mid,0.6340877457289671,0.11325207871009398,0.11856517104608708,0.061575920545386194,0.7473398244390611,0.18014109159147326,786,1.423594158,7.8699998859999996,0
IT,2005,high,0.6376764062810575,0.14631569980407189,0.12504472271914133,0.058762813413976205,0.7839921060851294,0.18380753613311754,559,0.817848974,7.730000019,0
IT,2005,low,0.4727335415040333,0.11972027062190997,0.21277842831121518,0.09476775956284153,0.5924538121259433,0.30754618787405674,610,0.817848974,7.730000019,0
IT,2005,mid,0.5872085351924061,0.11889893260861002,0.15908661231241877,0.07525257001063453,0.7061074678010162,0.23433918232305329,806,0.817848974,7.730000019,0
IT,2006,high,0.6696145124716554,0.13875489589775303,0.07943722943722943,0.0386002886002886,0.8083694083694084,0.11803751803751804,231,1.790639681,6.78000021,0
IT,2006,low,0.4590670859538784,0.1279874213836478,0.18684486373165618,0.0720125786163522,0.5870545073375262,0.2588574423480084,318,1.790639681,6.78000021,0
IT,2006,mid,0.6233110616184113,0.1038233110616184,0.1253155159613957,0.06737193763919821,0.7271343726800297,0.19268745360059392,449,1.790639681,6.78000021,0
IT,2007,high,0.6362385321100917,0.13356269113149846,0.14403669724770643,0.026529051987767584,0.7698012232415902,0.17056574923547402,218,1.48707298,6.079999924,0
IT,2007,low,0.4888157894736842,0.1162280701754386,0.23194444444444445,0.06652046783625731,0.6050438596491228,0.29846491228070177,342,1.48707298,6.079999924,0
IT,2007,mid,0.6035365853658536,0.1296109175377468,0.15814750290360047,0.04772938443670151,0.7331475029036004,0.20587688734030196,410,1.48707298,6.079999924,0
IT,2008,high,0.5997336742303185,0.13397251518056888,0.13020134228187918,0.06002982848620433,0.7337061894108874,0.19023117076808352,447,-0.962012841,6.71999979,0
IT,2008,low,0.4078389495333017,0.11491061540895428,0.23310393925011866,0.08135579813320677,0.522749564942256,0.31445973738332544,602,-0.962012841,6.71999979,0
IT,2008,mid,0.5352874597719959,0.11997627229585993,0.18789750722740414,0.07780096001745486,0.6552637320678558,0.265698467244859,873,-0.962012841,6.71999979,0
IT,2009,high,0.6339259721355791,0.15889997920565607,0.12398627573300063,0.06135371179039301,0.7928259513412352,0.18533998752339365,229,-5.280937208,7.75,0
IT,2009,low,0.5088522588522588,0.13876678876678877,0.21666666666666667,0.08443223443223444,0.6476190476190476,0.3010989010989011,273,-5.280937208,7.75,0
IT,2009,mid,0.58373603141045,0.10853216550890969,0.18119987247894223,0.08213446759958387,0.6922681969193597,0.26333434007852613,473,-5.280937208,7.75,0
IT,2010,high,0.6221412374473599,0.112477054313789,0.13896447467876039,0.05839002267573696,0.7346182917611489,0.19735449735449737,441,1.713295839,8.359999657,0
IT,2010,low,0.4657967032967033,0.0989278083028083,0.22127213064713064,0.10022130647130648,0.5647245115995116,0.32149343711843714,624,1.713295839,8.359999657,0
IT,2010,mid,0.5534066567803592,0.11604328005712089,0.18771351677926074,0.07017218652166748,0.6694499368374801,0.2578857033009282,867,1.713295839,8.359999657,0
IT,2011,high,0.5533011767925561,0.15806308155446086,0.15843425013683635,0.07847735358511221,0.711364258347017,0.23691160372194855,464,0.707333347,8.359999657,0
IT,2011,low,0.3625526932084309,0.09793911007025762,0.2421272443403591,0.1400039032006245,0.46049180327868855,0.3821311475409836,610,0.707333347,8.359999657,0
IT,2011,mid,0.5061886685259788,0.1290698274971594,0.20463407705815514,0.09936989980373928,0.6352584960231381,0.30400397686189445,922,0.707333347,8.359999657,0
IT,2012,high,0.4888539750664214,0.11123543838136113,0.17880134886572654,0.13098048232168405,0.6000894134477825,0.3097818311874106,466,-2.980905768,10.649999619999999,0
IT,2012,low,0.3784965437788018,0.0821505376344086,0.24618663594470047,0.17058563748079877,0.4606470814132104,0.4167722734254992,620,-2.980905768,10.649999619999999,0
IT,2012,mid,0.44850352733686066,0.11356701940035273,0.2113231922398589,0.13438403880070546,0.5620705467372134,0.3457072310405644,900,-2.980905768,10.649999619999999,0
IT,2013,high,0.51182539682539685,0.11563492063492063,0.18087301587301588,0.11547619047619048,0.6274603174603175,0.29634920634920636,210,-1.841065451,12.149999619999999,0
IT,2013,low,0.3803609341825902,0.10376857749469215,0.2393312101910828,0.13959660297239915,0.48412951167728235,0.37892781316348195,314,-1.841065451,12.149999619999999,0
IT,2013,mid,0.49542473399616255,0.11463980463980464,0.23116692830978544,0.0950322693179836,0.6100645386359672,0.32619919762776906,455,-1.841065451,12.149999619999999,0
LT,2004,high,0.5773476702508961,0.23015873015873015,0.09442908346134153,0.06580645161290323,0.8075064004096262,0.16023553507424476,310,6.569490118,10.68000031,0
LT,2004,low,0.4203071083505866,0.2412621731462311,0.11871788973238248,0.06512345679012346,0.6615692814968177,0.18384134652250594,207,6.569490118,10.68000031,0
LT,2004,mid,0.530527447089947,0.242146164021164,0.10471643518518518,0.049693287037037036,0.7726736111111111,0.1544097222222222,480,6.569490118,10.68000031,0
LT,2005,high,0.579071051373483,0.1876297714443611,0.11222455777926903,0.0830806984302425,0.7667008228178441,0.19530525620951153,658,7.732367604,8.319999695,0
LT,2005,low,0.37792386185243326,0.15893511250654108,0.1539835164835165,0.09761904761904762,0.5368589743589743,0.2516025641025641,364,7.732367604,8.319999695,0
LT,2005,mid,0.537501909854851,0.1871954842543078,0.11781427722604193,0.07406586877175113,0.7246973941091588,0.19188014599779304,935,7.732367604,8.319999695,0
LT,2006,high,0.5980418335558523,0.1754079513425308,0.10973025762745389,0.06386045591653068,0.773449784898383,0.17359071354398456,321,7.414121335,5.78000021,0
LT,2006,low,0.43795761078998074,0.13911368015414258,0.11483622350674373,0.1,0.5770712909441233,0.21483622350674375,173,7.414121335,5.78000021,0
LT,2006,mid,0.5522781602600879,0.20458181934085548,0.08086154140371007,0.07994916172627016,0.7568599796009434,0.16081070312998025,498,7.414121335,5.78000021,0
LT,2007,high,0.6271113887731964,0.20441251330464158,0.08571775649035124,0.0623501781665047,0.8315239020778379,0.14806793465685594,343,11.10748014,4.25,0
LT,2007,low,0.5444862155388471,0.14974937343358397,0.10651629072681704,0.07142857142857142,0.6942355889724311,0.17794486215538846,133,11.10748014,4.25,0
LT,2007,mid,0.603059319907146,0.16689644896166636,0.09990040153083632,0.07876043039086517,0.7699557688688123,0.17866083192170149,506,11.10748014,4.25,0
LT,2008,high,0.6722641773302567,0.12865184252849451,0.09740577581987274,0.06203062722886511,0.8009160198587512,0.15943640304873785,681,2.614423033,5.829999924,0
LT,2008,low,0.539029909484455,0.14211924439197166,0.10124950806768988,0.08536993309720582,0.6811491538764266,0.1866194411648957,242,2.614423033,5.829999924,0
LT,2008,mid,0.5846063995469347,0.15850008652288136,0.10183625151415042,0.09460136548838234,0.7431064860698161,0.19643761700253276,1009,2.614423033,5.829999924,0
LT,2009,high,0.6423037323037323,0.13009652509652508,0.09171814671814672,0.09534105534105534,0.7724002574002574,0.18705920205920207,370,-14.83860837,13.78999996,0
LT,2009,low,0.48802083333333335,0.13919270833333333,0.11822916666666666,0.11393229166666667,0.6272135416666667,0.23216145833333332,128,-14.83860837,13.78999996,0
LT,2009,mid,0.5461321771506956,0.14706055261610818,0.12241083676268862,0.11032235939643346,0.6931927297668038,0.23273319615912208,486,-14.83860837,13.78999996,0
LT,2010,high,0.6288663027793463,0.1224616768095029,0.10536629232281405,0.0945573749921576,0.7513279795888491,0.19992366731497166,759,1.651240653,17.80999947,0
LT,2010,low,0.447608024691358,0.12029320987654321,0.14814814814814814,0.10802469135802469,0.5679012345679012,0.2561728395061728,216,1.651240653,17.80999947,0
LT,2010,mid,0.5862103174603175,0.12163055555555555,0.10464087301587302,0.11651825396825397,0.7078408730158731,0.22115912698412699,1000,1.651240653,17.80999947,0
LT,2011,high,0.6035543931377265,0.12885050905884238,0.09050875821709155,0.1190055315055315,0.7324049021965688,0.20951428972262306,792,6.03900816,15.39000034,0
LT,2011,low,0.44835858585858585,0.14728535353535355,0.1348800505050505,0.09902146464646465,0.5956439393939394,0.23390151515151514,176,6.03900816,15.39000034,0
LT,2011,mid,0.5549172346640701,0.1508253350025502,0.0997333889738953,0.12831177261557009,0.7057425696666203,0.2280451615894654,1027,6.03900816,15.39000034,0
LT,2012,high,0.6314963349989057,0.10622730240339495,0.08942004510770578,0.118871741654518,0.7377236374023006,0.2082917867622238,778,3.843864749,13.35999966,0
LT,2012,low,0.5386705017577501,0.1156599552572707,0.1292106104186641,0.06880792585490572,0.6543304570150208,0.19801853627356983,149,3.843864749,13.35999966,0
LT,2012,mid,0.550656656105065,0.12772879643660742,0.13141387702622032,0.1207696193231391,0.6783854525416724,0.25218349634935944,1037,3.843864749,13.35999966,0
LT,2013,high,0.6398009442803632,0.10800539250902447,0.09387792057283582,0.1147322075288177,0.7478063367893877,0.20861012810165352,413,3.550072843,11.77000046,0
LT,2013,low,0.5983606557377049,0.05573770491803279,0.13497267759562842,0.07978142076502732,0.6540983606557377,0.21475409836065573,61,3.550072843,11.77000046,0
LT,2013,mid,0.5623475847444414,0.11310537312501949,0.13225668132347895,0.10781098949075374,0.6754529578694608,0.2400676708142327,509,3.550072843,11.77000046,0
LU,2004,high,0.5440970666597408,0.13272520577534505,0.20826243549084775,0.0898456541910581,0.6768222724350857,0.29810808968190583,359,4.231891307,5.110000134,0
LU,2004,low,0.4899583790094739,0.09680422983342692,0.3051250857820201,0.0716159550101156,0.5867626088429008,0.37674104079213566,274,4.231891307,5.110000134,0
LU,2004,mid,0.5146723779408205,0.11653594015274343,0.27886839936020263,0.06738229893967598,0.631208318093564,0.34625069829987865,488,4.231891307,5.110000134,0
LU,2005,high,0.5936832182367897,0.12983416220023364,0.18994150690579262,0.08356492218099361,0.7235173804370233,0.27350642908678624,336,2.482874748,4.489999771,0
LU,2005,low,0.46696988356471114,0.11611061352440663,0.29946136239239685,0.07435469224262328,0.5830804970891178,0.37381605463502016,232,2.482874748,4.489999771,0
LU,2005,mid,0.5240404455984166,0.11704678172069476,0.26043879630836153,0.0839812227493387,0.6410872273191114,0.3444200190577002,414,2.482874748,4.489999771,0
LU,2006,high,0.5709580080413413,0.1290063794230461,0.17940906315906316,0.11507099382099382,0.6999643874643875,0.29448005698005697,180,6.016715044,4.730000019,0
LU,2006,low,0.4356914835688421,0.10688931089874486,0.3094206893735196,0.1008287048381388,0.5425807944675869,0.41024939421165835,106,6.016715044,4.730000019,0
LU,2006,mid,0.4906817604837407,0.10551630712521802,0.30048352362708797,0.08846692361543847,0.5961980676089587,0.3889504472425264,202,6.016715044,4.730000019,0
LU,2007,high,0.5956535637474863,0.13744023011978812,0.17347433107101615,0.08790701318325628,0.7330937938672746,0.26138134425427245,181,8.098667607,4.070000172,0
LU,2007,low,0.5122569854388036,0.09318345795618523,0.2890666404302768,0.069129279811098,0.6054404433949888,0.3581959202413748,110,8.098667607,4.070000172,0
LU,2007,mid,0.5328907203907204,0.08062028316882686,0.26045882380833835,0.09204959010784254,0.6135110035595472,0.35250841391618093,206,8.098667607,4.070000172,0
LU,2008,high,0.6061527436527436,0.1144776676026676,0.15738441363441363,0.09495814808314808,0.7206304112554113,0.2523425617175617,296,-0.300176194,5.059999943,0
LU,2008,low,0.5343132937288781,0.09187827564450941,0.24670889476084282,0.08813849690473068,0.6261915693733876,0.3348473916655735,231,-0.300176194,5.059999943,0
LU,2008,mid,0.5273747461247461,0.1055960055960056,0.2411970161970162,0.0965529528029528,0.6329707517207517,0.337749968999969,444,-0.300176194,5.059999943,0
LU,2009,high,0.7198240912526627,0.11938088366659795,0.10708702672988388,0.05370799835085549,0.8392049749192606,0.16079502508073937,210,-3.238954027,5.1199998859999996,0
LU,2009,low,0.5952757916241063,0.11084439904664624,0.18299568720917037,0.07717625695153785,0.7061201906707525,0.2601719441607082,89,-3.238954027,5.1199998859999996,0
LU,2009,mid,0.6326861047449283,0.09349376114081996,0.19917239623121977,0.0693001443001443,0.7261798658857482,0.26847254053136405,187,-3.238954027,5.1199998859999996,0
LU,2010,high,0.6569132315927187,0.08979509925022745,0.13028279294304934,0.1101883633934916,0.7467083308429462,0.24047115633654095,468,3.760413593,4.360000134,0
