construction,item_set,noop,cell_weight,cntry,year,n_cell,n_eff_cell,outcome,value
count,all,drop,design,EE,2007,927,852.8821160469643,mcosmo,2.026285796448513
count,all,drop,design,EE,2008,1834,1709.5356201141385,mcosmo,1.723039394232798
count,all,drop,design,EE,2009,937,901.7326231852248,mcosmo,1.6300238206158575
count,all,drop,design,EE,2010,1840,1770.9337564778511,mcosmo,1.5776672736860944
count,all,drop,design,EE,2011,1824,1698.409890667737,mcosmo,1.4081425702286239
count,all,drop,design,EE,2012,1840,1696.8324675164924,mcosmo,1.421332467082631
count,all,drop,design,EE,2013,893,809.7963347854717,mcosmo,1.3266265218552609
count,all,drop,design,ES,2004,1788,1725.606067835523,mcosmo,1.7274164340393132
count,all,drop,design,ES,2005,1625,1542.5279646515974,mcosmo,1.5225962001923405
count,all,drop,design,ES,2006,767,712.1090671215039,mcosmo,1.4574818887726102
count,all,drop,design,ES,2007,815,745.6813334585129,mcosmo,1.356460178875098
count,all,drop,design,ES,2008,1659,1567.2913137497655,mcosmo,1.314502734970648
count,all,drop,design,ES,2009,927,893.8664186654023,mcosmo,1.4343946572125712
count,all,drop,design,ES,2010,1717,1686.0304524503044,mcosmo,1.1575572709667954
count,all,drop,design,ES,2011,1736,1704.7753742376515,mcosmo,1.1747704903067346
count,all,drop,design,ES,2012,1702,1677.6672913843126,mcosmo,1.0340386739979885
count,all,drop,design,ES,2013,858,836.8430386536941,mcosmo,1.0204978753157385
count,all,drop,design,FI,2004,1950,1812.4450446142353,mcosmo,1.7206676521429096
count,all,drop,design,FI,2005,1989,1766.313187342831,mcosmo,1.5950767036215512
count,all,drop,design,FI,2006,964,876.9979044699884,mcosmo,1.6234431454075404
count,all,drop,design,FI,2007,984,847.4367634336585,mcosmo,1.5911172892820085
count,all,drop,design,FI,2008,1885,1626.7363674319893,mcosmo,1.434345835004999
count,all,drop,design,FI,2009,974,895.478503670479,mcosmo,1.524263804449727
count,all,drop,design,FI,2010,1925,1681.0945668693607,mcosmo,1.41434834707146
count,all,drop,design,FI,2011,1930,1553.5732725698508,mcosmo,1.4574255955318407
count,all,drop,design,FI,2012,1923,1317.1642840467514,mcosmo,1.3419644172980965
count,all,drop,design,FI,2013,917,539.0694603666414,mcosmo,1.3682993490112132
count,all,drop,design,FR,2004,1969,1930.6784128171146,mcosmo,2.0228165036681927
count,all,drop,design,FR,2005,1975,1869.098134629631,mcosmo,1.971409405457394
count,all,drop,design,FR,2006,995,916.7935641594164,mcosmo,1.9236214917657606
count,all,drop,design,FR,2007,989,946.5605551208699,mcosmo,2.069406051142556
count,all,drop,design,FR,2008,1990,1880.7430149954002,mcosmo,1.7035654360141086
count,all,drop,design,FR,2009,973,918.680076180858,mcosmo,1.7396322888134976
count,all,drop,design,FR,2010,1974,1829.8892535113234,mcosmo,1.6203109786475491
count,all,drop,design,FR,2011,1970,1839.2521251673304,mcosmo,1.5142403636234034
count,all,drop,design,FR,2012,1962,1812.4625671406466,mcosmo,1.4618112438215856
count,all,drop,design,FR,2013,969,883.1085212655546,mcosmo,1.4992210860672266
count,all,drop,design,GB,2004,2287,2033.750105995941,mcosmo,1.4239165727906833
count,all,drop,design,GB,2005,2272,2004.5921739449639,mcosmo,1.2969822365559804
count,all,drop,design,GB,2006,1133,1027.6903994051954,mcosmo,1.2615790277176875
count,all,drop,design,GB,2007,1131,1001.9593284044684,mcosmo,1.2691544311303444
count,all,drop,design,GB,2008,2163,1922.6973576183225,mcosmo,1.0387148356227085
count,all,drop,design,GB,2009,1116,1043.6902982551235,mcosmo,1.157967253796467
count,all,drop,design,GB,2010,2210,1990.1011222189331,mcosmo,1.0345908092843934
count,all,drop,design,GB,2011,2230,2050.850369285521,mcosmo,0.9040387953454276
count,all,drop,design,GB,2012,2197,1897.3263875291732,mcosmo,0.9362506800193131
count,all,drop,design,GB,2013,1125,989.7198159105282,mcosmo,1.0636526626305924
count,all,drop,design,GR,2004,1916,1826.4725206197475,mcosmo,1.9357076146012426
count,all,drop,design,GR,2005,1970,1781.1209134288395,mcosmo,1.853603999679016
count,all,drop,design,GR,2006,986,878.7287429913839,mcosmo,1.9237469982141795
count,all,drop,design,GR,2007,989,924.820375034302,mcosmo,2.035852753499064
count,all,drop,design,GR,2008,1960,1891.7694193802308,mcosmo,1.9137071758579125
count,all,drop,design,GR,2009,969,923.0860496458432,mcosmo,1.7525557275027346
count,all,drop,design,GR,2010,1898,1836.9801544504464,mcosmo,1.4337136782756288
count,all,drop,design,GR,2011,1932,1851.766118747948,mcosmo,1.374591193718997
count,all,drop,design,GR,2012,1876,1790.8038594090772,mcosmo,1.2441459512031927
count,all,drop,design,GR,2013,943,906.8626970432533,mcosmo,1.230581597453264
count,all,drop,design,HU,2004,961,825.9869575900564,mcosmo,1.7420568461409813
count,all,drop,design,HU,2005,1883,1660.1847942238348,mcosmo,1.5221935977354903
count,all,drop,design,HU,2006,937,820.0149954865929,mcosmo,1.5060100744583267
count,all,drop,design,HU,2007,974,862.656060060101,mcosmo,1.4578635998208005
count,all,drop,design,HU,2008,1863,1699.253964860039,mcosmo,1.4354758821499864
count,all,drop,design,HU,2009,943,835.895484287633,mcosmo,1.373293022842506
count,all,drop,design,HU,2010,1913,1780.7564204770292,mcosmo,1.432860269407664
count,all,drop,design,HU,2011,1874,1778.321405506682,mcosmo,1.373207561508785
count,all,drop,design,HU,2012,1876,1769.1057766785887,mcosmo,1.2951765559082502
count,all,drop,design,HU,2013,951,873.1101199831022,mcosmo,1.2739004470861315
count,all,drop,design,IE,2004,1784,1629.7281408915937,mcosmo,1.4580482852225887
count,all,drop,design,IE,2005,1870,1715.2450544483686,mcosmo,1.549050239655389
count,all,drop,design,IE,2006,948,874.7008410266484,mcosmo,1.4715636044687492
count,all,drop,design,IE,2007,937,874.8580602591254,mcosmo,1.412244953344642
count,all,drop,design,IE,2008,1825,1646.131004707583,mcosmo,1.4050850296157542
count,all,drop,design,IE,2009,931,856.9728887000066,mcosmo,1.4046048979414087
count,all,drop,design,IE,2010,1850,1639.7512331160656,mcosmo,1.3345342698738287
count,all,drop,design,IE,2011,1837,1689.090071136746,mcosmo,1.1822948511071432
count,all,drop,design,IE,2012,1810,1569.2686231336354,mcosmo,1.0753795008963618
count,all,drop,design,IE,2013,907,816.6906639369572,mcosmo,0.9187857120190304
count,all,drop,design,IT,2004,1884,1624.8331889596172,mcosmo,1.6451666195691437
count,all,drop,design,IT,2005,1872,1545.1360523322242,mcosmo,1.4560601801795836
count,all,drop,design,IT,2006,898,692.7593183078146,mcosmo,1.4266166232105604
count,all,drop,design,IT,2007,932,768.7795845924655,mcosmo,1.3610154140860993
count,all,drop,design,IT,2008,1856,1553.891859553869,mcosmo,1.162756456994795
count,all,drop,design,IT,2009,991,955.0299137157568,mcosmo,1.3316613709014709
count,all,drop,design,IT,2010,1867,1804.4797358488572,mcosmo,1.2932852651318762
count,all,drop,design,IT,2011,1887,1781.4731110418452,mcosmo,1.1015113747330323
count,all,drop,design,IT,2012,1849,1746.6492000413252,mcosmo,1.0109968123539728
count,all,drop,design,IT,2013,918,895.0974491383067,mcosmo,1.0490862507383074
count,all,drop,design,LT,2004,923,862.2693071149199,mcosmo,1.7187082493861576
count,all,drop,design,LT,2005,1826,1668.1937338532941,mcosmo,1.3793718853029695
count,all,drop,design,LT,2006,919,833.8720875861208,mcosmo,1.5160093700355775
count,all,drop,design,LT,2007,965,917.5635646604466,mcosmo,1.6035790957959166
count,all,drop,design,LT,2008,1896,1827.0205144667157,mcosmo,1.40648199127714
count,all,drop,design,LT,2009,950,932.8326843958164,mcosmo,1.3160343758805892
count,all,drop,design,LT,2010,1874,1825.055251522285,mcosmo,1.428189060738345
count,all,drop,design,LT,2011,1898,1866.1267664032005,mcosmo,1.285115930629028
count,all,drop,design,LT,2012,1893,1855.2637584076376,mcosmo,1.295154615486717
count,all,drop,design,LT,2013,956,931.5516109153778,mcosmo,1.2846947091716796
count,all,drop,design,LU,2004,1091,1051.2388178046153,mcosmo,2.0233202428813515
count,all,drop,design,LU,2005,996,874.0713534318396,mcosmo,2.4323454928391035
count,all,drop,design,LU,2006,493,453.60008261211306,mcosmo,2.2324402448951797
count,all,drop,design,LU,2007,499,460.8214256890405,mcosmo,2.3365624720480267
count,all,drop,design,LU,2008,969,867.9312816395326,mcosmo,1.8181539191177427
count,all,drop,design,LU,2009,497,392.45043614628446,mcosmo,1.8990025689578232
count,all,drop,design,LU,2010,989,832.503049364681,mcosmo,1.857869897338588
count,all,drop,design,LU,2011,976,859.959016820594,mcosmo,1.8221468149351097
count,all,drop,design,LU,2012,976,900.6200033280552,mcosmo,1.8434705400425397
count,all,drop,design,LU,2013,485,448.68329400398386,mcosmo,2.0692279886778953
count,all,drop,design,LV,2004,920,832.5887249763357,mcosmo,1.1944899368342627
count,all,drop,design,LV,2005,1883,1727.1593649102128,mcosmo,1.321764879924187
count,all,drop,design,LV,2006,945,843.4143383694475,mcosmo,1.3839956105887714
count,all,drop,design,LV,2007,902,860.0103138820144,mcosmo,1.461531181804194
count,all,drop,design,LV,2008,1872,1769.456016758469,mcosmo,1.0447438312933985
count,all,drop,design,LV,2009,947,925.6679529497991,mcosmo,1.2368242363461937
count,all,drop,design,LV,2010,1868,1835.1268291604893,mcosmo,1.2599329716508314
count,all,drop,design,LV,2011,1850,1816.6673813088207,mcosmo,1.1602482460321673
count,all,drop,design,LV,2012,1838,1800.2534913371005,mcosmo,1.1289367467177442
count,all,drop,design,LV,2013,900,866.8373668961041,mcosmo,1.0831746288927964
count,all,drop,design,MT,2004,479,374.90738025940186,mcosmo,2.2813597941954593
count,all,drop,design,MT,2005,931,764.9825215926261,mcosmo,1.9179513730949742
count,all,drop,design,MT,2006,468,340.9141713820316,mcosmo,1.496290054293192
count,all,drop,design,MT,2007,462,344.6587065598212,mcosmo,1.8325352528822696
count,all,drop,design,MT,2008,906,614.0740291193756,mcosmo,1.5428903637620768
count,all,drop,design,MT,2009,453,364.812948112048,mcosmo,1.5775409563348792
count,all,drop,design,MT,2010,923,794.4788293874586,mcosmo,1.5158781320262786
count,all,drop,design,MT,2011,886,694.3514134596712,mcosmo,1.4093831551741094
count,all,drop,design,MT,2012,916,695.5245200145906,mcosmo,1.5284164849329576
count,all,drop,design,MT,2013,444,324.7053432226924,mcosmo,1.5427962404322426
count,all,drop,design,NL,2004,1937,1797.658680114152,mcosmo,1.9897957870704397
count,all,drop,design,NL,2005,1970,1699.786094262551,mcosmo,2.1971344482555604
count,all,drop,design,NL,2006,961,863.0527837766418,mcosmo,1.9760216707474592
count,all,drop,design,NL,2007,946,829.3319593485747,mcosmo,2.1949766078243877
count,all,drop,design,NL,2008,1979,1513.1256056308048,mcosmo,1.7371633788461398
count,all,drop,design,NL,2009,961,794.087576524105,mcosmo,1.737324886836326
count,all,drop,design,NL,2010,1967,1741.812483066985,mcosmo,1.6381086415076926
count,all,drop,design,NL,2011,1934,1689.8856096822065,mcosmo,1.52813323183226
count,all,drop,design,NL,2012,1960,1699.9834192793892,mcosmo,1.5295459831574771
count,all,drop,design,NL,2013,971,809.0800186541201,mcosmo,1.4744698049179228
count,all,drop,design,PL,2004,949,914.8254432878852,mcosmo,1.8444576622799145
count,all,drop,design,PL,2005,1881,1794.688467829087,mcosmo,1.731189789132403
count,all,drop,design,PL,2006,949,900.5002693655885,mcosmo,1.7075428244338666
count,all,drop,design,PL,2007,956,893.4763777095128,mcosmo,1.801442397068366
count,all,drop,design,PL,2008,1822,1686.3403268420027,mcosmo,1.4871980908746991
count,all,drop,design,PL,2009,892,821.7908205259334,mcosmo,1.5015243172195747
count,all,drop,design,PL,2010,1793,1589.566256251457,mcosmo,1.4488206562268406
count,all,drop,design,PL,2011,1804,1658.7443346048135,mcosmo,1.2992849954391104
count,all,drop,design,PL,2012,1824,1677.899981625713,mcosmo,1.247391508332776
count,all,drop,design,PL,2013,918,817.937917708677,mcosmo,1.2516372269152851
count,all,drop,design,PT,2004,1705,1614.00953488537,mcosmo,1.1824664955240323
count,all,drop,design,PT,2005,1777,1511.724843483941,mcosmo,1.3615535847618583
count,all,drop,design,PT,2006,829,701.1146352169653,mcosmo,1.2985663999565362
count,all,drop,design,PT,2007,881,854.3649247814291,mcosmo,1.3704653892194802
count,all,drop,design,PT,2008,1764,1730.4908882464351,mcosmo,1.1465672499239603
count,all,drop,design,PT,2009,936,911.808741942583,mcosmo,1.2063744720904097
count,all,drop,design,PT,2010,1806,1745.1949614626335,mcosmo,1.18852403485811
count,all,drop,design,PT,2011,1812,1769.848915021342,mcosmo,0.97427005150607
count,all,drop,design,PT,2012,1736,1684.4515720152726,mcosmo,0.9152762819934506
count,all,drop,design,PT,2013,879,854.9632477167964,mcosmo,0.8936263528184687
count,all,drop,design,RO,2004,975,969.0849619049758,mcosmo,2.518273086191994
count,all,drop,design,RO,2005,1895,1679.4188543197042,mcosmo,2.082819716716792
count,all,drop,design,RO,2006,902,864.3013464912818,mcosmo,1.9532446232207954
count,all,drop,design,RO,2007,957,914.89024995413115,mcosmo,1.8320841459958397
count,all,drop,design,RO,2008,1959,1853.9737783365483,mcosmo,1.7647452090586766
count,all,drop,design,RO,2009,950,901.0135084427147,mcosmo,1.63438869354254
count,all,drop,design,RO,2010,1884,1806.4700860822095,mcosmo,1.5370549244870284
count,all,drop,design,RO,2011,1868,1796.5897840485109,mcosmo,1.4388942381610033
count,all,drop,design,RO,2012,1946,1849.6763330707004,mcosmo,1.612303638822539
count,all,drop,design,RO,2013,1025,968.928226228842,mcosmo,1.5474813469324726
count,all,drop,design,SE,2004,1976,1939.7765428136381,mcosmo,2.1086108233344656
count,all,drop,design,SE,2005,2037,1900.974628780317,mcosmo,2.1911900527135915
count,all,drop,design,SE,2006,1001,890.7483488416029,mcosmo,2.2310466592149734
count,all,drop,design,SE,2007,987,798.4422346727305,mcosmo,2.194622106942729
count,all,drop,design,SE,2008,1962,1736.9544035108058,mcosmo,2.039202838183039
count,all,drop,design,SE,2009,1015,782.529198155244,mcosmo,2.2081820951830484
count,all,drop,design,SE,2010,2014,1548.2004968381402,mcosmo,2.0791001283276156
count,all,drop,design,SE,2011,2026,1462.2290124796675,mcosmo,2.060636515070076
count,all,drop,design,SE,2012,1988,1381.2123735159264,mcosmo,1.944372263284561
count,all,drop,design,SE,2013,983,632.9807477941234,mcosmo,1.8415217564220654
count,all,drop,design,SI,2004,962,908.9283262934564,mcosmo,2.202523038632396
count,all,drop,design,SI,2005,1967,1879.7776553496772,mcosmo,2.0073583122522387
count,all,drop,design,SI,2006,970,927.6251636381376,mcosmo,1.9067794485221448
count,all,drop,design,SI,2007,967,889.8482380395106,mcosmo,1.703521257252832
count,all,drop,design,SI,2008,1933,1776.9054198487277,mcosmo,1.477046716930944
count,all,drop,design,SI,2009,976,911.5306395903441,mcosmo,1.5849430261408628
count,all,drop,design,SI,2010,1931,1799.2724997742437,mcosmo,1.4227061228290636
count,all,drop,design,SI,2011,1957,1829.3898266856397,mcosmo,1.5485923972307925
count,all,drop,design,SI,2012,1908,1843.9145842767869,mcosmo,1.3720175069703628
count,all,drop,design,SI,2013,957,921.8375024248461,mcosmo,1.3312115568580147
count,all,drop,design,SK,2004,1208,956.8021057804742,mcosmo,1.8152838654480985
count,all,drop,design,SK,2005,2152,1783.757007308845,mcosmo,1.7357511104189582
count,all,drop,design,SK,2006,1053,915.8156601856856,mcosmo,1.7168970078560966
count,all,drop,design,SK,2007,1090,834.2401899583098,mcosmo,1.7898704190725903
count,all,drop,design,SK,2008,2007,1612.6612412321442,mcosmo,1.6662599221336252
count,all,drop,design,SK,2009,997,838.2761257973211,mcosmo,1.5909719422279
count,all,drop,design,SK,2010,1966,1743.496933015236,mcosmo,1.5274759547939876
count,all,drop,design,SK,2011,1915,1682.75490934178,mcosmo,1.4348347078974715
count,all,drop,design,SK,2012,1889,1676.5293133032815,mcosmo,1.3651295305704036
count,all,drop,design,SK,2013,946,794.2666595475125,mcosmo,1.3197604254466924
count,all,drop,design,AT,2004,1958,1186.1718648565677,mlib,0.7760117904344142
count,all,drop,design,AT,2005,1978,1712.965190124056,mlib,0.7414310310893754
count,all,drop,design,AT,2006,996,856.4079395409902,mlib,0.7391157610529869
count,all,drop,design,AT,2007,984,869.4490473801006,mlib,0.7926787204518552
count,all,drop,design,AT,2008,1944,1707.5944374999829,mlib,0.8311602124095074
count,all,drop,design,AT,2009,1014,970.2059914878348,mlib,0.8843921476968168
count,all,drop,design,AT,2010,1973,1845.1643372462165,mlib,0.9695610712830302
count,all,drop,design,AT,2011,1971,1785.350931056281,mlib,0.9280001330799742
count,all,drop,design,AT,2012,1964,1779.0555011098581,mlib,0.992473903162852
count,all,drop,design,AT,2013,982,839.0002887263576,mlib,0.9369051064136241
count,all,drop,design,BE,2004,1871,1783.7135686437668,mlib,0.43339625862294023
count,all,drop,design,BE,2005,1965,1857.3645711357954,mlib,0.47835388405221935
count,all,drop,design,BE,2006,983,918.7079601046214,mlib,0.4461097178349655
count,all,drop,design,BE,2007,972,946.0003252120476,mlib,0.4351426687984886
count,all,drop,design,BE,2008,1952,1799.8327054320944,mlib,0.3288098367054577
count,all,drop,design,BE,2009,957,905.5039388152145,mlib,0.4705628739999317
count,all,drop,design,BE,2010,1929,1823.7036200366776,mlib,0.4753853127199231
count,all,drop,design,BE,2011,1971,1780.8398989569223,mlib,0.5028621405353012
count,all,drop,design,BE,2012,1981,1839.353660819529,mlib,0.5152160715224718
count,all,drop,design,BE,2013,946,891.1701970316738,mlib,0.46128861070152927
count,all,drop,design,BG,2004,907,869.160048901559,mlib,0.1721280253851454
count,all,drop,design,BG,2005,1866,1820.6085423174293,mlib,0.15969667011259692
count,all,drop,design,BG,2006,938,913.0230530063732,mlib,0.13287700473928307
count,all,drop,design,BG,2007,974,917.2040283680266,mlib,0.11370005671509263
count,all,drop,design,BG,2008,1825,1727.7936842610145,mlib,0.10739345366920669
count,all,drop,design,BG,2009,954,909.4969389604528,mlib,0.11365372526239567
count,all,drop,design,BG,2010,1925,1857.5371931498526,mlib,0.1565940900019581
count,all,drop,design,BG,2011,1920,1769.880228451541,mlib,0.14595578334645468
count,all,drop,design,BG,2012,1944,1828.1449297641273,mlib,0.1652836217569791
count,all,drop,design,BG,2013,954,875.0713085755444,mlib,0.1577110608674832
count,all,drop,design,CY,2004,479,419.4654693253978,mlib,0.29987351671715934
count,all,drop,design,CY,2005,995,881.6131266480592,mlib,0.26730980691738643
count,all,drop,design,CY,2006,495,456.6445830127354,mlib,0.21799317906772325
count,all,drop,design,CY,2007,492,420.4044198157913,mlib,0.3244580945045279
count,all,drop,design,CY,2008,983,746.3310572031056,mlib,0.2408071205790918
